genotype,ratio,parameter,fold,value,valid,peak,time_to_peak,relax_half_time,fwhm,srx_rest,srx_peak,scale_mode,target_peak,target_time_to_peak,target_relax_half_time,peak_error,tpeak_error,relax_error,total_score
H251N,20,k_7_2,4.64158883361278,8.78300005451544,1,6427.70800234312,0.2605,0.0960000000000001,0.266,0.932155211371597,0.843315263143173,peak,2978.44136117775,0.1415,0.134,1.15807774029885,0.840989399293285,-0.283582089552239,2.12882602381419
H251N,20,k_7_2,4.64158883361278,8.78300005451544,1,6427.70800234312,0.2605,0.0960000000000001,0.266,0.932155211371597,0.843315263143173,p95,3020.23635481647,0.1415,0.134,1.12821357245523,0.840989399293285,-0.283582089552239,2.06054783631068
H251N,20,k_7_2,4.64158883361278,8.78300005451544,1,6427.70800234312,0.2605,0.0960000000000001,0.266,0.932155211371597,0.843315263143173,least_squares,3298.34774364503,0.1415,0.134,0.948766019206879,0.840989399293285,-0.283582089552239,1.68783893044016
H251N,20,k_7_2,10,18.9224,1,6430.02649360651,0.2605,0.0970000000000001,0.267,0.932137866479266,0.843230493723461,peak,2978.44136117775,0.1415,0.134,1.15885616464308,0.840989399293285,-0.276119402985075,2.12645270475978
H251N,20,k_7_2,10,18.9224,1,6430.02649360651,0.2605,0.0970000000000001,0.267,0.932137866479266,0.843230493723461,p95,3020.23635481647,0.1415,0.134,1.12898122471519,0.840989399293285,-0.276119402985075,2.05810370018793
H251N,20,k_7_2,10,18.9224,1,6430.02649360651,0.2605,0.0970000000000001,0.267,0.932137866479266,0.843230493723461,least_squares,3298.34774364503,0.1415,0.134,0.949468944260146,0.840989399293285,-0.276119402985075,1.68499637054299
H251N,20,k_7_3,0.1,0.490732,1,2341.29964886807,0.242,0.126,0.286,0.943484850398841,0.893132868125883,peak,2978.44136117775,0.1415,0.134,-0.213917829846998,0.71024734982332,-0.0597014925373134,0.553776404068682
H251N,20,k_7_3,0.1,0.490732,1,2341.29964886807,0.242,0.126,0.286,0.943484850398841,0.893132868125883,p95,3020.23635481647,0.1415,0.134,-0.22479588554905,0.71024734982332,-0.0597014925373134,0.558548756302014
H251N,20,k_7_3,0.1,0.490732,1,2341.29964886807,0.242,0.126,0.286,0.943484850398841,0.893132868125883,least_squares,3298.34774364503,0.1415,0.134,-0.290159852496123,0.71024734982332,-0.0597014925373134,0.592208306142805
H251N,20,k_7_3,0.215443469003188,1.05725004430873,1,2449.9752098393,0.241,0.125,0.285,0.943307161089653,0.891357585869606,peak,2978.44136117775,0.1415,0.134,-0.177430436679633,0.703180212014134,-0.0671641791044776,0.530454997383346
H251N,20,k_7_3,0.215443469003188,1.05725004430873,1,2449.9752098393,0.241,0.125,0.285,0.943307161089653,0.891357585869606,p95,3020.23635481647,0.1415,0.134,-0.188813416561838,0.703180212014134,-0.0671641791044776,0.534623943796775
H251N,20,k_7_3,0.215443469003188,1.05725004430873,1,2449.9752098393,0.241,0.125,0.285,0.943307161089653,0.891357585869606,least_squares,3298.34774364503,0.1415,0.134,-0.257211367552224,0.703180212014134,-0.0671641791044776,0.565131125121106
H251N,20,k_7_3,0.464158883361278,2.27777617149647,1,3408.75660187718,0.2365,0.113,0.272,0.941604191996112,0.877690044794035,peak,2978.44136117775,0.1415,0.134,0.144476653563955,0.671378091872791,-0.156716417910448,0.49618208131447
H251N,20,k_7_3,0.464158883361278,2.27777617149647,1,3408.75660187718,0.2365,0.113,0.272,0.941604191996112,0.877690044794035,p95,3020.23635481647,0.1415,0.134,0.128639020731316,0.671378091872791,-0.156716417910448,0.491856575544144
H251N,20,k_7_3,0.464158883361278,2.27777617149647,1,3408.75660187718,0.2365,0.113,0.272,0.941604191996112,0.877690044794035,least_squares,3298.34774364503,0.1415,0.134,0.0334739896497806,0.671378091872791,-0.156716417910448,0.476429085872505
H251N,20,k_7_3,1,4.90732,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,peak,2978.44136117775,0.1415,0.134,1.06154227588604,0.798586572438162,-0.365671641791045,1.898328266782
H251N,20,k_7_3,1,4.90732,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,p95,3020.23635481647,0.1415,0.134,1.03301399657796,0.798586572438162,-0.365671641791045,1.83857418041466
H251N,20,k_7_3,1,4.90732,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,least_squares,3298.34774364503,0.1415,0.134,0.86159351879918,0.798586572438162,-0.365671641791045,1.51379965492544
H251N,20,k_7_3,2.15443469003188,10.5725004430873,1,6388.07732014663,0.261,0.119,0.288,0.932117397990815,0.843508944545396,peak,2978.44136117775,0.1415,0.134,1.14477189425701,0.844522968197879,-0.111940298507463,2.03625236412448
H251N,20,k_7_3,2.15443469003188,10.5725004430873,1,6388.07732014663,0.261,0.119,0.288,0.932117397990815,0.843508944545396,p95,3020.23635481647,0.1415,0.134,1.1150918569533,0.844522968197879,-0.111940298507463,1.96917952368725
H251N,20,k_7_3,2.15443469003188,10.5725004430873,1,6388.07732014663,0.261,0.119,0.288,0.932117397990815,0.843508944545396,least_squares,3298.34774364503,0.1415,0.134,0.936750705699429,0.844522968197879,-0.111940298507463,1.60325155887207
H251N,20,k_7_3,4.64158883361278,22.7777617149647,1,6384.42146293774,0.261,0.123,0.293,0.932117347793863,0.843946006257968,peak,2978.44136117775,0.1415,0.134,1.14354445454423,0.844522968197879,-0.082089552238806,2.02765165791939
H251N,20,k_7_3,4.64158883361278,22.7777617149647,1,6384.42146293774,0.261,0.123,0.293,0.932117347793863,0.843946006257968,p95,3020.23635481647,0.1415,0.134,1.11388140294262,0.844522968197879,-0.082089552238806,1.96068951822194
H251N,20,k_7_3,4.64158883361278,22.7777617149647,1,6384.42146293774,0.261,0.123,0.293,0.932117347793863,0.843946006257968,least_squares,3298.34774364503,0.1415,0.134,0.935642315228493,0.844522968197879,-0.082089552238806,1.59538428044666
H251N,20,k_7_3,10,49.0732,1,6384.4214629364,0.261,0.123,0.293,0.932117347793865,0.843946006257978,peak,2978.44136117775,0.1415,0.134,1.14354445454378,0.844522968197879,-0.082089552238806,2.02765165791836
H251N,20,k_7_3,10,49.0732,1,6384.4214629364,0.261,0.123,0.293,0.932117347793865,0.843946006257978,p95,3020.23635481647,0.1415,0.134,1.11388140294217,0.844522968197879,-0.082089552238806,1.96068951822095
H251N,20,k_7_3,10,49.0732,1,6384.4214629364,0.261,0.123,0.293,0.932117347793865,0.843946006257978,least_squares,3298.34774364503,0.1415,0.134,0.935642315228085,0.844522968197879,-0.082089552238806,1.59538428044589
H251N,20,k_force,0.1,1.5e-05,1,4432.57244927864,0.222,0.0750000000000001,0.23,0.944991945285135,0.904537138761188,peak,2978.44136117775,0.1415,0.134,0.488218807009142,0.568904593639576,-0.440298507462687,0.755872815855511
H251N,20,k_force,0.1,1.5e-05,1,4432.57244927864,0.222,0.0750000000000001,0.23,0.944991945285135,0.904537138761188,p95,3020.23635481647,0.1415,0.134,0.467624360659678,0.568904593639576,-0.440298507462687,0.736187755020453
H251N,20,k_force,0.1,1.5e-05,1,4432.57244927864,0.222,0.0750000000000001,0.23,0.944991945285135,0.904537138761188,least_squares,3298.34774364503,0.1415,0.134,0.343876629691012,0.568904593639576,-0.440298507462687,0.635766348785731
H251N,20,k_force,0.215443469003188,3.23165203504783e-05,1,4650.86036593102,0.226,0.0760000000000001,0.232,0.943737934265133,0.897808382790145,peak,2978.44136117775,0.1415,0.134,0.561508118491866,0.597173144876325,-0.432835820895522,0.859253979944056
H251N,20,k_force,0.215443469003188,3.23165203504783e-05,1,4650.86036593102,0.226,0.0760000000000001,0.232,0.943737934265133,0.897808382790145,p95,3020.23635481647,0.1415,0.134,0.539899471282815,0.597173144876325,-0.432835820895522,0.835454051903244
H251N,20,k_force,0.215443469003188,3.23165203504783e-05,1,4650.86036593102,0.226,0.0760000000000001,0.232,0.943737934265133,0.897808382790145,least_squares,3298.34774364503,0.1415,0.134,0.410057618967525,0.597173144876325,-0.432835820895522,0.712109863685096
H251N,20,k_force,0.464158883361278,6.96238325041917e-05,1,5125.49941309081,0.235,0.0770000000000001,0.237,0.940834570750071,0.883110384294212,peak,2978.44136117775,0.1415,0.134,0.720866316154051,0.66077738515901,-0.425373134328358,1.13721730191142
H251N,20,k_force,0.464158883361278,6.96238325041917e-05,1,5125.49941309081,0.235,0.0770000000000001,0.237,0.940834570750071,0.883110384294212,p95,3020.23635481647,0.1415,0.134,0.697052419396584,0.66077738515901,-0.425373134328358,1.10345113153254
H251N,20,k_force,0.464158883361278,6.96238325041917e-05,1,5125.49941309081,0.235,0.0770000000000001,0.237,0.940834570750071,0.883110384294212,least_squares,3298.34774364503,0.1415,0.134,0.553959682682391,0.66077738515901,-0.425373134328358,0.924440386183486
H251N,20,k_force,1,0.00015,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,peak,2978.44136117775,0.1415,0.134,1.06154227588604,0.798586572438162,-0.365671641791045,1.898328266782
H251N,20,k_force,1,0.00015,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,p95,3020.23635481647,0.1415,0.134,1.03301399657796,0.798586572438162,-0.365671641791045,1.83857418041466
H251N,20,k_force,1,0.00015,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,least_squares,3298.34774364503,0.1415,0.134,0.86159351879918,0.798586572438162,-0.365671641791045,1.51379965492544
H251N,20,k_force,2.15443469003188,0.000323165203504783,1,8140.68834579028,0.3085,0.156,0.354,0.91080374047552,0.761647496053946,peak,2978.44136117775,0.1415,0.134,1.73320416909979,1.18021201413427,0.164179104477612,4.42385186843885
H251N,20,k_force,2.15443469003188,0.000323165203504783,1,8140.68834579028,0.3085,0.156,0.354,0.91080374047552,0.761647496053946,p95,3020.23635481647,0.1415,0.134,1.69538121836328,1.18021201413427,0.164179104477612,4.2941726522329
H251N,20,k_force,2.15443469003188,0.000323165203504783,1,8140.68834579028,0.3085,0.156,0.354,0.91080374047552,0.761647496053946,least_squares,3298.34774364503,0.1415,0.134,1.46811099935568,1.18021201413427,0.164179104477612,3.57520508308308
H251N,20,k_force,4.64158883361278,0.000696238325041917,0,13163.4311941628,0.644499999999987,NaN,NaN,0.81586530697124,0.533459633977718,peak,2978.44136117775,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,20,k_force,4.64158883361278,0.000696238325041917,0,13163.4311941628,0.644499999999987,NaN,NaN,0.81586530697124,0.533459633977718,p95,3020.23635481647,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,20,k_force,4.64158883361278,0.000696238325041917,0,13163.4311941628,0.644499999999987,NaN,NaN,0.81586530697124,0.533459633977718,least_squares,3298.34774364503,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,20,k_force,10,0.0015,0,15789.6580309921,0.663999999999984,NaN,NaN,0.521152725029096,0.287090778354675,peak,2978.44136117775,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,20,k_force,10,0.0015,0,15789.6580309921,0.663999999999984,NaN,NaN,0.521152725029096,0.287090778354675,p95,3020.23635481647,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,20,k_force,10,0.0015,0,15789.6580309921,0.663999999999984,NaN,NaN,0.521152725029096,0.287090778354675,least_squares,3298.34774364503,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,20,k_on,0.1,3631560,1,134.22626808684,0.0845,0.0820000000000001,0.129,0.95521195635192,0.953319071616943,peak,2978.44136117775,0.1415,0.134,-0.954934057176212,-0.402826855123676,-0.388059701492537,1.22475886068633
H251N,20,k_on,0.1,3631560,1,134.22626808684,0.0845,0.0820000000000001,0.129,0.95521195635192,0.953319071616943,p95,3020.23635481647,0.1415,0.134,-0.955557694061663,-0.402826855123676,-0.388059701492537,1.22595031381175
H251N,20,k_on,0.1,3631560,1,134.22626808684,0.0845,0.0820000000000001,0.129,0.95521195635192,0.953319071616943,least_squares,3298.34774364503,0.1415,0.134,-0.959304997981048,-0.402826855123676,-0.388059701492537,1.23312588628273
H251N,20,k_on,0.215443469003188,7823958.84293219,1,463.33908140136,0.0920000000000001,0.0770000000000001,0.126,0.954362819976979,0.947644798139866,peak,2978.44136117775,0.1415,0.134,-0.844435721501616,-0.34982332155477,-0.425373134328358,1.0163903474599
H251N,20,k_on,0.215443469003188,7823958.84293219,1,463.33908140136,0.0920000000000001,0.0770000000000001,0.126,0.954362819976979,0.947644798139866,p95,3020.23635481647,0.1415,0.134,-0.846588469587005,-0.34982332155477,-0.425373134328358,1.02003069654961
H251N,20,k_on,0.215443469003188,7823958.84293219,1,463.33908140136,0.0920000000000001,0.0770000000000001,0.126,0.954362819976979,0.947644798139866,least_squares,3298.34774364503,0.1415,0.134,-0.859523883649296,-0.34982332155477,-0.425373134328358,1.04209996627551
H251N,20,k_on,0.464158883361278,16856208.3445948,1,3669.53092920262,0.142,0.05,0.125,0.951767982226242,0.893709724912977,peak,2978.44136117775,0.1415,0.134,0.232030610719024,0.00353356890459246,-0.626865671641791,0.446811260702761
H251N,20,k_on,0.464158883361278,16856208.3445948,1,3669.53092920262,0.142,0.05,0.125,0.951767982226242,0.893709724912977,p95,3020.23635481647,0.1415,0.134,0.2149813783119,0.00353356890459246,-0.626865671641791,0.439190049413002
H251N,20,k_on,0.464158883361278,16856208.3445948,1,3669.53092920262,0.142,0.05,0.125,0.951767982226242,0.893709724912977,least_squares,3298.34774364503,0.1415,0.134,0.112536098194242,0.00353356890459246,-0.626865671641791,0.405637429788901
H251N,20,k_on,1,36315600,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,peak,2978.44136117775,0.1415,0.134,1.06154227588604,0.798586572438162,-0.365671641791045,1.898328266782
H251N,20,k_on,1,36315600,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,p95,3020.23635481647,0.1415,0.134,1.03301399657796,0.798586572438162,-0.365671641791045,1.83857418041466
H251N,20,k_on,1,36315600,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,least_squares,3298.34774364503,0.1415,0.134,0.86159351879918,0.798586572438162,-0.365671641791045,1.51379965492544
H251N,20,k_on,2.15443469003188,78239588.4293219,0,5192.87199517913,0.672499999999983,NaN,NaN,0.785554753426168,0.743036084849817,peak,2978.44136117775,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,20,k_on,2.15443469003188,78239588.4293219,0,5192.87199517913,0.672499999999983,NaN,NaN,0.785554753426168,0.743036084849817,p95,3020.23635481647,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,20,k_on,2.15443469003188,78239588.4293219,0,5192.87199517913,0.672499999999983,NaN,NaN,0.785554753426168,0.743036084849817,least_squares,3298.34774364503,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,20,k_on,4.64158883361278,168562083.445948,0,5232.90636353764,0.674499999999983,NaN,NaN,0.776827862572275,0.735075093496572,peak,2978.44136117775,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,20,k_on,4.64158883361278,168562083.445948,0,5232.90636353764,0.674499999999983,NaN,NaN,0.776827862572275,0.735075093496572,p95,3020.23635481647,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,20,k_on,4.64158883361278,168562083.445948,0,5232.90636353764,0.674499999999983,NaN,NaN,0.776827862572275,0.735075093496572,least_squares,3298.34774364503,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,20,k_on,10,363156000,0,5249.53296386435,0.674499999999983,NaN,NaN,0.774862281041958,0.733186300730304,peak,2978.44136117775,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,20,k_on,10,363156000,0,5249.53296386435,0.674499999999983,NaN,NaN,0.774862281041958,0.733186300730304,p95,3020.23635481647,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,20,k_on,10,363156000,0,5249.53296386435,0.674499999999983,NaN,NaN,0.774862281041958,0.733186300730304,least_squares,3298.34774364503,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,20,k_off,0.1,1.00414,0,5397.11976227875,0.674499999999983,NaN,NaN,0.776623741323842,0.733618449030255,peak,2978.44136117775,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,20,k_off,0.1,1.00414,0,5397.11976227875,0.674499999999983,NaN,NaN,0.776623741323842,0.733618449030255,p95,3020.23635481647,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,20,k_off,0.1,1.00414,0,5397.11976227875,0.674499999999983,NaN,NaN,0.776623741323842,0.733618449030255,least_squares,3298.34774364503,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,20,k_off,0.215443469003188,2.16335404964862,0,5382.66240164195,0.673999999999983,NaN,NaN,0.778614877284127,0.735511205087634,peak,2978.44136117775,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,20,k_off,0.215443469003188,2.16335404964862,0,5382.66240164195,0.673999999999983,NaN,NaN,0.778614877284127,0.735511205087634,p95,3020.23635481647,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,20,k_off,0.215443469003188,2.16335404964862,0,5382.66240164195,0.673999999999983,NaN,NaN,0.778614877284127,0.735511205087634,least_squares,3298.34774364503,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,20,k_off,0.464158883361278,4.66080501138394,0,5362.66829406394,0.672499999999983,NaN,NaN,0.787608753356901,0.743528685964895,peak,2978.44136117775,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,20,k_off,0.464158883361278,4.66080501138394,0,5362.66829406394,0.672499999999983,NaN,NaN,0.787608753356901,0.743528685964895,p95,3020.23635481647,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,20,k_off,0.464158883361278,4.66080501138394,0,5362.66829406394,0.672499999999983,NaN,NaN,0.787608753356901,0.743528685964895,least_squares,3298.34774364503,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,20,k_off,1,10.0414,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,peak,2978.44136117775,0.1415,0.134,1.06154227588604,0.798586572438162,-0.365671641791045,1.898328266782
H251N,20,k_off,1,10.0414,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,p95,3020.23635481647,0.1415,0.134,1.03301399657796,0.798586572438162,-0.365671641791045,1.83857418041466
H251N,20,k_off,1,10.0414,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,least_squares,3298.34774364503,0.1415,0.134,0.86159351879918,0.798586572438162,-0.365671641791045,1.51379965492544
H251N,20,k_off,2.15443469003188,21.6335404964862,1,3783.98729410435,0.1265,0.048,0.118,0.951767898603174,0.890330748973821,peak,2978.44136117775,0.1415,0.134,0.270458886122931,-0.10600706713781,-0.641791044776119,0.496281252520839
H251N,20,k_off,2.15443469003188,21.6335404964862,1,3783.98729410435,0.1265,0.048,0.118,0.951767898603174,0.890330748973821,p95,3020.23635481647,0.1415,0.134,0.252877870988441,-0.10600706713781,-0.641791044776119,0.48708046107363
H251N,20,k_off,2.15443469003188,21.6335404964862,1,3783.98729410435,0.1265,0.048,0.118,0.951767898603174,0.890330748973821,least_squares,3298.34774364503,0.1415,0.134,0.147237219421454,-0.10600706713781,-0.641791044776119,0.444812042220944
H251N,20,k_off,4.64158883361278,46.6080501138393,1,478.350515069659,0.083,0.0770000000000001,0.124,0.954362814816385,0.947397695599916,peak,2978.44136117775,0.1415,0.134,-0.839395691550393,-0.413427561837456,-0.425373134328358,1.05644977928856
H251N,20,k_off,4.64158883361278,46.6080501138393,1,478.350515069659,0.083,0.0770000000000001,0.124,0.954362814816385,0.947397695599916,p95,3020.23635481647,0.1415,0.134,-0.841618185177191,-0.413427561837456,-0.425373134328358,1.06018582191614
H251N,20,k_off,4.64158883361278,46.6080501138393,1,478.350515069659,0.083,0.0770000000000001,0.124,0.954362814816385,0.947397695599916,least_squares,3298.34774364503,0.1415,0.134,-0.854972685645016,-0.413427561837456,-0.425373134328358,1.08284294549425
