genotype,ratio,k_1_fold,k_3_fold,k_5_0_fold,k_1,k_2,k_3,k_5_0,peak,time_to_peak,relax_half_time,srx_rest,srx_peak,scale_mode,target_peak,target_time_to_peak,target_relax_half_time,peak_error,tpeak_error,relax_error,total_score
Control,20,0.316227766016838,10,0.316227766016838,1.77269696162655,35.453939232531,251.417,76.060999648966,4874.06720938625,0.969499999999951,NaN,0.718447023110256,0.584215871190048,p95,1496.32838208045,0.542499999999998,0.371999999999959,2.25735130587411,0.787096774193465,NaN,NaN
Control,20,0.316227766016838,10,0.316227766016838,1.77269696162655,35.453939232531,251.417,76.060999648966,4874.06720938625,0.969499999999951,NaN,0.718447023110256,0.584215871190048,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,3.7902256710507,0.787096774193465,NaN,NaN
Control,20,0.316227766016838,10,1,1.77269696162655,35.453939232531,251.417,240.526,11561.3796590856,0.962999999999951,NaN,0.662054185214708,0.529449720551138,peak,1516.4116990853,0.542499999999998,0.371999999999959,6.62416939018567,0.77511520737319,NaN,NaN
Control,20,0.316227766016838,10,1,1.77269696162655,35.453939232531,251.417,240.526,11561.3796590856,0.962999999999951,NaN,0.662054185214708,0.529449720551138,p95,1496.32838208045,0.542499999999998,0.371999999999959,6.7264989407011,0.77511520737319,NaN,NaN
Control,20,0.316227766016838,10,1,1.77269696162655,35.453939232531,251.417,240.526,11561.3796590856,0.962999999999951,NaN,0.662054185214708,0.529449720551138,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,10.3625059435093,0.77511520737319,NaN,NaN
Control,20,0.316227766016838,10,3.16227766016838,1.77269696162655,35.453939232531,251.417,760.60999648966,17374.2830053378,0.944999999999953,NaN,0.606701525042028,0.528955998080306,peak,1516.4116990853,0.542499999999998,0.371999999999959,10.457497337839,0.741935483870889,NaN,NaN
Control,20,0.316227766016838,10,3.16227766016838,1.77269696162655,35.453939232531,251.417,760.60999648966,17374.2830053378,0.944999999999953,NaN,0.606701525042028,0.528955998080306,p95,1496.32838208045,0.542499999999998,0.371999999999959,10.6112767848332,0.741935483870889,NaN,NaN
Control,20,0.316227766016838,10,3.16227766016838,1.77269696162655,35.453939232531,251.417,760.60999648966,17374.2830053378,0.944999999999953,NaN,0.606701525042028,0.528955998080306,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,16.0754183093731,0.741935483870889,NaN,NaN
Control,20,0.316227766016838,10,10,1.77269696162655,35.453939232531,251.417,2405.26,18872.7852938493,0.912999999999957,NaN,0.577961750199716,0.547810567765709,peak,1516.4116990853,0.542499999999998,0.371999999999959,11.4456869498128,0.682949308755688,NaN,NaN
Control,20,0.316227766016838,10,10,1.77269696162655,35.453939232531,251.417,2405.26,18872.7852938493,0.912999999999957,NaN,0.577961750199716,0.547810567765709,p95,1496.32838208045,0.542499999999998,0.371999999999959,11.612729611938,0.682949308755688,NaN,NaN
Control,20,0.316227766016838,10,10,1.77269696162655,35.453939232531,251.417,2405.26,18872.7852938493,0.912999999999957,NaN,0.577961750199716,0.547810567765709,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,17.5481440273798,0.682949308755688,NaN,NaN
Control,20,1,0.1,0.1,5.60576,112.1152,2.51417,24.0526,91.9160832476923,0.159,0.0880000000000001,0.958460070443373,0.951566665023454,peak,1516.4116990853,0.542499999999998,0.371999999999959,-0.939385799184261,-0.706912442396312,-0.763440860215028,1.96501282796963
Control,20,1,0.1,0.1,5.60576,112.1152,2.51417,24.0526,91.9160832476923,0.159,0.0880000000000001,0.958460070443373,0.951566665023454,p95,1496.32838208045,0.542499999999998,0.371999999999959,-0.93857225168723,-0.706912442396312,-0.763440860215028,1.96348501989782
Control,20,1,0.1,0.1,5.60576,112.1152,2.51417,24.0526,91.9160832476923,0.159,0.0880000000000001,0.958460070443373,0.951566665023454,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,-0.909665016373262,-0.706912442396312,-0.763440860215028,1.91005759027395
Control,20,1,0.1,0.316227766016838,5.60576,112.1152,2.51417,76.060999648966,238.966980289004,0.151,0.0900000000000001,0.958374277055575,0.950354713251434,peak,1516.4116990853,0.542499999999998,0.371999999999959,-0.842412861604042,-0.721658986175114,-0.758064516129005,1.80511293233711
Control,20,1,0.1,0.316227766016838,5.60576,112.1152,2.51417,76.060999648966,238.966980289004,0.151,0.0900000000000001,0.958374277055575,0.950354713251434,p95,1496.32838208045,0.542499999999998,0.371999999999959,-0.840297769426286,-0.721658986175114,-0.758064516129005,1.80155384424399
Control,20,1,0.1,0.316227766016838,5.60576,112.1152,2.51417,76.060999648966,238.966980289004,0.151,0.0900000000000001,0.958374277055575,0.950354713251434,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,-0.76514362352053,-0.721658986175114,-0.758064516129005,1.68089826755532
Control,20,1,0.1,1,5.60576,112.1152,2.51417,240.526,500.076336849997,0.1405,0.0950000000000001,0.95823666049923,0.948324711714128,peak,1516.4116990853,0.542499999999998,0.371999999999959,-0.670223899517761,-0.741013824884792,-0.74462365591395,1.55276595310184
Control,20,1,0.1,1,5.60576,112.1152,2.51417,240.526,500.076336849997,0.1405,0.0950000000000001,0.95823666049923,0.948324711714128,p95,1496.32838208045,0.542499999999998,0.371999999999959,-0.665797733412832,-0.741013824884792,-0.74462365591395,1.54685249943471
Control,20,1,0.1,1,5.60576,112.1152,2.51417,240.526,500.076336849997,0.1405,0.0950000000000001,0.95823666049923,0.948324711714128,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,-0.508525754086699,-0.741013824884792,-0.74462365591395,1.36216432018649
Control,20,1,0.1,3.16227766016838,5.60576,112.1152,2.51417,760.60999648966,820.518698001235,0.132,0.0960000000000001,0.958082852584416,0.945989933818127,peak,1516.4116990853,0.542499999999998,0.371999999999959,-0.458907697364659,-0.756682027649768,-0.741935483870939,1.3336322278955
Control,20,1,0.1,3.16227766016838,5.60576,112.1152,2.51417,760.60999648966,820.518698001235,0.132,0.0960000000000001,0.958082852584416,0.945989933818127,p95,1496.32838208045,0.542499999999998,0.371999999999959,-0.451645302042316,-0.756682027649768,-0.741935483870939,1.32701943205186
Control,20,1,0.1,3.16227766016838,5.60576,112.1152,2.51417,760.60999648966,820.518698001235,0.132,0.0960000000000001,0.958082852584416,0.945989933818127,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,-0.193595500042859,-0.756682027649768,-0.741935483870939,1.16051517083181
Control,20,1,0.1,10,5.60576,112.1152,2.51417,2405.26,1113.96571918697,0.128,0.0950000000000001,0.957951675159394,0.943913909706293,peak,1516.4116990853,0.542499999999998,0.371999999999959,-0.265393613186367,-0.764055299539169,-0.74462365591395,1.20867865962066
Control,20,1,0.1,10,5.60576,112.1152,2.51417,2405.26,1113.96571918697,0.128,0.0950000000000001,0.957951675159394,0.943913909706293,p95,1496.32838208045,0.542499999999998,0.371999999999959,-0.255533923884977,-0.764055299539169,-0.74462365591395,1.2035424759566
Control,20,1,0.1,10,5.60576,112.1152,2.51417,2405.26,1113.96571918697,0.128,0.0950000000000001,0.957951675159394,0.943913909706293,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,0.094803775878141,-0.764055299539169,-0.74462365591395,1.1472326456213
Control,20,1,0.316227766016838,0.1,5.60576,112.1152,7.95050362486553,24.0526,218.11841282697,0.1965,0.0810000000000001,0.95678248841013,0.938830152501344,peak,1516.4116990853,0.542499999999998,0.371999999999959,-0.856161481107974,-0.637788018433178,-0.782258064516105,1.7517137176904
Control,20,1,0.316227766016838,0.1,5.60576,112.1152,7.95050362486553,24.0526,218.11841282697,0.1965,0.0810000000000001,0.95678248841013,0.938830152501344,p95,1496.32838208045,0.542499999999998,0.371999999999959,-0.854230919202572,-0.637788018433178,-0.782258064516105,1.74841169927907
Control,20,1,0.316227766016838,0.1,5.60576,112.1152,7.95050362486553,24.0526,218.11841282697,0.1965,0.0810000000000001,0.95678248841013,0.938830152501344,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,-0.78563356318918,-0.637788018433178,-0.782258064516105,1.63592133156673
Control,20,1,0.316227766016838,0.316227766016838,5.60576,112.1152,7.95050362486553,76.060999648966,607.84849928312,0.19,0.0810000000000001,0.956494910949644,0.934538993936378,peak,1516.4116990853,0.542499999999998,0.371999999999959,-0.599153383180983,-0.649769585253455,-0.782258064516105,1.39311296999815
Control,20,1,0.316227766016838,0.316227766016838,5.60576,112.1152,7.95050362486553,76.060999648966,607.84849928312,0.19,0.0810000000000001,0.956494910949644,0.934538993936378,p95,1496.32838208045,0.542499999999998,0.371999999999959,-0.593773327725037,-0.649769585253455,-0.782258064516105,1.38669495813859
Control,20,1,0.316227766016838,0.316227766016838,5.60576,112.1152,7.95050362486553,76.060999648966,607.84849928312,0.19,0.0810000000000001,0.956494910949644,0.934538993936378,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,-0.402607440503001,-0.649769585253455,-0.782258064516105,1.19622094456931
Control,20,1,0.316227766016838,1,5.60576,112.1152,7.95050362486553,240.526,1410.14758499293,0.1795,0.0800000000000001,0.956031369319985,0.92670351533141,peak,1516.4116990853,0.542499999999998,0.371999999999959,-0.0700760315661441,-0.669124423963132,-0.784946236559116,1.06877873923237
Control,20,1,0.316227766016838,1,5.60576,112.1152,7.95050362486553,240.526,1410.14758499293,0.1795,0.0800000000000001,0.956031369319985,0.92670351533141,p95,1496.32838208045,0.542499999999998,0.371999999999959,-0.0575948422282137,-0.669124423963132,-0.784946236559116,1.06718525488361
Control,20,1,0.316227766016838,1,5.60576,112.1152,7.95050362486553,240.526,1410.14758499293,0.1795,0.0800000000000001,0.956031369319985,0.92670351533141,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,0.385890852837432,-0.669124423963132,-0.784946236559116,1.21277983933591
Control,20,1,0.316227766016838,3.16227766016838,5.60576,112.1152,7.95050362486553,760.60999648966,2512.55322201656,0.173,0.0770000000000001,0.95551062976321,0.917210400152773,peak,1516.4116990853,0.542499999999998,0.371999999999959,0.656907041492841,-0.681105990783409,-0.793010752688149,1.52429828572295
Control,20,1,0.316227766016838,3.16227766016838,5.60576,112.1152,7.95050362486553,760.60999648966,2512.55322201656,0.173,0.0770000000000001,0.95551062976321,0.917210400152773,p95,1496.32838208045,0.542499999999998,0.371999999999959,0.679145602065756,-0.681105990783409,-0.793010752688149,1.55401017336533
Control,20,1,0.316227766016838,3.16227766016838,5.60576,112.1152,7.95050362486553,760.60999648966,2512.55322201656,0.173,0.0770000000000001,0.95551062976321,0.917210400152773,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,1.46933339794886,-0.681105990783409,-0.793010752688149,3.25171205888801
Control,20,1,0.316227766016838,10,5.60576,112.1152,7.95050362486553,2405.26,3568.45566526451,0.171,0.0730000000000001,0.955065106293672,0.90894158428438,peak,1516.4116990853,0.542499999999998,0.371999999999959,1.35322351272877,-0.684792626728109,-0.803763440860193,2.9461904858866
Control,20,1,0.316227766016838,10,5.60576,112.1152,7.95050362486553,2405.26,3568.45566526451,0.171,0.0730000000000001,0.955065106293672,0.90894158428438,p95,1496.32838208045,0.542499999999998,0.371999999999959,1.38480784565687,-0.684792626728109,-0.803763440860193,3.03266937987743
Control,20,1,0.316227766016838,10,5.60576,112.1152,7.95050362486553,2405.26,3568.45566526451,0.171,0.0730000000000001,0.955065106293672,0.90894158428438,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,2.50707267656017,-0.684792626728109,-0.803763440860193,7.40039001603917
Control,20,1,1,0.1,5.60576,112.1152,25.1417,24.0526,379.512779420359,0.244,0.105,0.950653134728514,0.915498036970327,peak,1516.4116990853,0.542499999999998,0.371999999999959,-0.749729720728691,-0.550230414746542,-0.71774193548384,1.38000164940816
Control,20,1,1,0.1,5.60576,112.1152,25.1417,24.0526,379.512779420359,0.244,0.105,0.950653134728514,0.915498036970327,p95,1496.32838208045,0.542499999999998,0.371999999999959,-0.746370660367549,-0.550230414746542,-0.71774193548384,1.37497615792173
Control,20,1,1,0.1,5.60576,112.1152,25.1417,24.0526,379.512779420359,0.244,0.105,0.950653134728514,0.915498036970327,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,-0.627015430774061,-0.550230414746542,-0.71774193548384,1.21105534569302
Control,20,1,1,0.316227766016838,5.60576,112.1152,25.1417,76.060999648966,1140.71796257702,0.239,0.102,0.949518044101349,0.904288184975834,peak,1516.4116990853,0.542499999999998,0.371999999999959,-0.247751805617759,-0.559447004608293,-0.725806451612873,0.901156913354921
Control,20,1,1,0.316227766016838,5.60576,112.1152,25.1417,76.060999648966,1140.71796257702,0.239,0.102,0.949518044101349,0.904288184975834,p95,1496.32838208045,0.542499999999998,0.371999999999959,-0.237655332721149,-0.559447004608293,-0.725806451612873,0.896256013338861
Control,20,1,1,0.316227766016838,5.60576,112.1152,25.1417,76.060999648966,1140.71796257702,0.239,0.102,0.949518044101349,0.904288184975834,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,0.1210958390648,-0.559447004608293,-0.725806451612873,0.854440158406869
Control,20,1,1,1,5.60576,112.1152,25.1417,240.526,2997.87397513758,0.231,0.0950000000000001,0.94765037011545,0.88093354653456,peak,1516.4116990853,0.542499999999998,0.371999999999959,0.976952549855619,-0.574193548387095,-0.74462365591395,1.83859890462542
Control,20,1,1,1,5.60576,112.1152,25.1417,240.526,2997.87397513758,0.231,0.0950000000000001,0.94765037011545,0.88093354653456,p95,1496.32838208045,0.542499999999998,0.371999999999959,1.00348667514374,-0.574193548387095,-0.74462365591395,1.89114812714706
Control,20,1,1,1,5.60576,112.1152,25.1417,240.526,2997.87397513758,0.231,0.0950000000000001,0.94765037011545,0.88093354653456,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,1.94630587912782,-0.574193548387095,-0.74462365591395,4.67226919508353
Control,20,1,1,3.16227766016838,5.60576,112.1152,25.1417,760.60999648966,5813.10637110518,0.226,0.0810000000000001,0.945511799244681,0.852780055894882,peak,1516.4116990853,0.542499999999998,0.371999999999959,2.83346183270127,-0.583410138248846,-0.782258064516105,8.98080102628685
Control,20,1,1,3.16227766016838,5.60576,112.1152,25.1417,760.60999648966,5813.10637110518,0.226,0.0810000000000001,0.945511799244681,0.852780055894882,p95,1496.32838208045,0.542499999999998,0.371999999999959,2.88491352614913,-0.583410138248846,-0.782258064516105,9.27502112227021
Control,20,1,1,3.16227766016838,5.60576,112.1152,25.1417,760.60999648966,5813.10637110518,0.226,0.0810000000000001,0.945511799244681,0.852780055894882,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,4.71311189837344,-0.583410138248846,-0.782258064516105,23.1657188355013
Control,20,1,1,10,5.60576,112.1152,25.1417,2405.26,8486.46308402595,0.224,0.0660000000000001,0.943669588183575,0.831303450242185,peak,1516.4116990853,0.542499999999998,0.371999999999959,4.596410980702,-0.587096774193546,-0.822580645161271,22.1483154435803
Control,20,1,1,10,5.60576,112.1152,25.1417,2405.26,8486.46308402595,0.224,0.0660000000000001,0.943669588183575,0.831303450242185,p95,1496.32838208045,0.542499999999998,0.371999999999959,4.67152450334907,-0.587096774193546,-0.822580645161271,22.8444627254532
Control,20,1,1,10,5.60576,112.1152,25.1417,2405.26,8486.46308402595,0.224,0.0660000000000001,0.943669588183575,0.831303450242185,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,7.34048271702929,-0.587096774193546,-0.822580645161271,54.904008059068
Control,20,1,3.16227766016838,0.1,5.60576,112.1152,79.5050362486553,24.0526,546.97343554526,0.363,0.317999999999983,0.917225232616765,0.875403752704945,peak,1516.4116990853,0.542499999999998,0.371999999999959,-0.639297536496721,-0.330875576036863,-0.145161290322533,0.539251787196606
Control,20,1,3.16227766016838,0.1,5.60576,112.1152,79.5050362486553,24.0526,546.97343554526,0.363,0.317999999999983,0.917225232616765,0.875403752704945,p95,1496.32838208045,0.542499999999998,0.371999999999959,-0.634456285067076,-0.330875576036863,-0.145161290322533,0.533085224686943
Control,20,1,3.16227766016838,0.1,5.60576,112.1152,79.5050362486553,24.0526,546.97343554526,0.363,0.317999999999983,0.917225232616765,0.875403752704945,least_squares,1017.50262807914,0.542499999999998,0.371999999999959,-0.462435358444384,-0.330875576036863,-0.145161290322533,0.344396907765415
Control,20,1,3.16227766016838,0.316227766016838,5.60576,112.1152,79.5050362486553,76.060999648966,1715.05366262706,0.377,0.42399999999997,0.906973582138109,0.850099111741807,peak,1516.4116990853,0.542499999999998,0.371999999999959,0.130994744805503,-0.30506912442396,0.139784946236603,0.12976662503783
